"","Site","Year","Block","Group","Code","Plot","Genus","Species","Cover","Quadrant"
"323","Knepp",2024,"S","Z","SZ222","222","Prunus","Prunus_spinosa",5,1
"324","Knepp",2024,"S","Z","SZ222","222","Stellaria","Stellaria_media",1,1
"325","Knepp",2024,"S","Z","SZ222","222","Poa","Poa_annua",5,1
"326","Knepp",2024,"S","Z","SZ222","222","Poa","Poa_trivialis",5,1
"327","Knepp",2024,"S","Z","SZ222","222","Agrostis","Agrostis_stolonifera",50,1
"328","Knepp",2024,"S","Z","SZ222","222","Holcus","Holcus_lanatus",3,1
"329","Knepp",2024,"S","Z","SZ222","222","Brassica","Brassica_nigra",1,1
"330","Knepp",2024,"S","Z","SZ222","222","Prunus","Prunus_spinosa",40,2
"331","Knepp",2024,"S","Z","SZ222","222","Pulicaria","Pulicaria_dysenterica",10,2
"332","Knepp",2024,"S","Z","SZ222","222","Holcus","Holcus_lanatus",20,2
"333","Knepp",2024,"S","Z","SZ222","222","Agrostis","Agrostis_stolonifera",10,2
"334","Knepp",2024,"S","Z","SZ222","222","Festuca","Festuca_rubra",10,2
"335","Knepp",2024,"S","Z","SZ222","222","Anthoxanthum","Anthoxanthum_odoratum",30,2
"336","Knepp",2024,"S","Z","SZ222","222","Prunus","Prunus_spinosa",10,3
"337","Knepp",2024,"S","Z","SZ222","222","Trifolium","Trifolium_repens",10,3
"338","Knepp",2024,"S","Z","SZ222","222","Pulicaria","Pulicaria_dysenterica",10,3
"339","Knepp",2024,"S","Z","SZ222","222","Holcus","Holcus_lanatus",10,3
"340","Knepp",2024,"S","Z","SZ222","222","Convolvulus","Convolvulus_arvensis",1,3
"341","Knepp",2024,"S","Z","SZ222","222","Agrostis","Agrostis_stolonifera",45,3
"342","Knepp",2024,"S","Z","SZ222","222","Geranium","Geranium_dissectum",1,3
"343","Knepp",2024,"S","Z","SZ222","222","Festuca","Festuca_rubra",10,3
"344","Knepp",2024,"S","Z","SZ222","222","Raphanus","Raphanus_raphanistrum",1,3
"345","Knepp",2024,"S","Z","SZ222","222","Prunus","Prunus_spinosa",10,4
"346","Knepp",2024,"S","Z","SZ222","222","Pulicaria","Pulicaria_dysenterica",10,4
"347","Knepp",2024,"S","Z","SZ222","222","Trifolium","Trifolium_repens",5,4
"348","Knepp",2024,"S","Z","SZ222","222","Geranium","Geranium_dissectum",5,4
"349","Knepp",2024,"S","Z","SZ222","222","Raphanus","Raphanus_raphanistrum",1,4
"350","Knepp",2024,"S","Z","SZ222","222","Jacobaea","Jacobaea_vulgaris",1,4
"351","Knepp",2024,"S","Z","SZ222","222","Holcus","Holcus_lanatus",5,4
"352","Knepp",2024,"S","Z","SZ222","222","Agrostis","Agrostis_stolonifera",40,4
"353","Knepp",2024,"S","Z","SZ222","222","Festuca","Festuca_rubra",15,4
"354","Knepp",2024,"S","Z","SZ222","222","Epilobium","Epilobium_hirsutum",1,4
"355","Knepp",2024,"S","Y","SY322","322","Leucanthemum","Leucanthemum_vulgare",10,1
"356","Knepp",2024,"S","Y","SY322","322","Centaurea","Centaurea_nigra",80,1
"357","Knepp",2024,"S","Y","SY322","322","Poa","Poa_trivialis",5,1
"358","Knepp",2024,"S","Y","SY322","322","Centaurea","Centaurea_nigra",50,2
"359","Knepp",2024,"S","Y","SY322","322","Holcus","Holcus_lanatus",10,2
"360","Knepp",2024,"S","Y","SY322","322","Leucanthemum","Leucanthemum_vulgare",30,2
"361","Knepp",2024,"S","Y","SY322","322","Leontodon","Leontodon_hispidus",20,2
"362","Knepp",2024,"S","Y","SY322","322","Centaurea","Centaurea_nigra",100,3
"363","Knepp",2024,"S","Y","SY322","322","Leucanthemum","Leucanthemum_vulgare",10,3
"364","Knepp",2024,"S","Y","SY322","322","Ranunculus","Ranunculus_acris",10,3
"365","Knepp",2024,"S","Y","SY322","322","Agrostis","Agrostis_stolonifera",30,3
"366","Knepp",2024,"S","Y","SY322","322","Rosa","Rosa_canina",1,3
"367","Knepp",2024,"S","Y","SY322","322","Centaurea","Centaurea_nigra",70,4
"368","Knepp",2024,"S","Y","SY322","322","Leucanthemum","Leucanthemum_vulgare",10,4
"369","Knepp",2024,"S","Y","SY322","322","Holcus","Holcus_lanatus",10,4
"370","Knepp",2024,"S","Y","SY322","322","Agrostis","Agrostis_stolonifera",10,4
"371","Knepp",2024,"S","Y","SY322","322","Geranium","Geranium_dissectum",3,4
"372","Knepp",2024,"S","Z","SZ313","313","Geranium","Geranium_dissectum",5,1
"373","Knepp",2024,"S","Z","SZ313","313","Trifolium","Trifolium_repens",15,1
"374","Knepp",2024,"S","Z","SZ313","313","Pulicaria","Pulicaria_dysenterica",15,1
"375","Knepp",2024,"S","Z","SZ313","313","Holcus","Holcus_lanatus",15,1
"376","Knepp",2024,"S","Z","SZ313","313","Agrostis","Agrostis_stolonifera",20,1
"377","Knepp",2024,"S","Z","SZ313","313","Festuca","Festuca_rubra",20,1
"378","Knepp",2024,"S","Z","SZ313","313","Poa","Poa_trivialis",20,1
"379","Knepp",2024,"S","Z","SZ313","313","Stellaria","Stellaria_alsine",1,2
"380","Knepp",2024,"S","Z","SZ313","313","Pulicaria","Pulicaria_dysenterica",25,2
"381","Knepp",2024,"S","Z","SZ313","313","Holcus","Holcus_lanatus",5,2
"382","Knepp",2024,"S","Z","SZ313","313","Rumex","Rumex_crispus",1,2
"383","Knepp",2024,"S","Z","SZ313","313","Festuca","Festuca_rubra",10,2
"384","Knepp",2024,"S","Z","SZ313","313","Agrostis","Agrostis_stolonifera",50,2
"385","Knepp",2024,"S","Z","SZ313","313","Poa","Poa_trivialis",5,2
"386","Knepp",2024,"S","Z","SZ313","313","Trifolium","Trifolium_repens",5,2
"387","Knepp",2024,"S","Z","SZ313","313","Jacobaea","Jacobaea_vulgaris",20,3
"388","Knepp",2024,"S","Z","SZ313","313","Pulicaria","Pulicaria_dysenterica",30,3
"389","Knepp",2024,"S","Z","SZ313","313","Trifolium","Trifolium_repens",15,3
"390","Knepp",2024,"S","Z","SZ313","313","Holcus","Holcus_lanatus",10,3
"391","Knepp",2024,"S","Z","SZ313","313","Agrostis","Agrostis_stolonifera",15,3
"392","Knepp",2024,"S","Z","SZ313","313","Festuca","Festuca_rubra",10,3
"393","Knepp",2024,"S","Z","SZ313","313","Rubus","Rubus_fruticosus",1,3
"394","Knepp",2024,"S","Z","SZ313","313","Pulicaria","Pulicaria_dysenterica",20,4
"395","Knepp",2024,"S","Z","SZ313","313","Jacobaea","Jacobaea_vulgaris",5,4
"396","Knepp",2024,"S","Z","SZ313","313","Holcus","Holcus_lanatus",5,4
"397","Knepp",2024,"S","Z","SZ313","313","Trifolium","Trifolium_repens",10,4
"398","Knepp",2024,"S","Z","SZ313","313","Agrostis","Agrostis_stolonifera",40,4
"399","Knepp",2024,"S","Z","SZ313","313","Festuca","Festuca_rubra",15,4
"400","Knepp",2024,"S","Z","SZ313","313","Raphanus","Raphanus_raphanistrum",1,4
"401","Knepp",2024,"S","Z","SZ112","112","Rumex","Rumex_conglomeratus",10,1
"402","Knepp",2024,"S","Z","SZ112","112","Agrostis","Agrostis_stolonifera",22,1
"403","Knepp",2024,"S","Z","SZ112","112","Rumex","Rumex_conglomeratus",1,2
"404","Knepp",2024,"S","Z","SZ112","112","Agrostis","Agrostis_stolonifera",13,2
"405","Knepp",2024,"S","Z","SZ112","112","Agrostis","Agrostis_stolonifera",5,3
"406","Knepp",2024,"S","Z","SZ112","112","Agrostis","Agrostis_stolonifera",15,4
"407","Knepp",2024,"S","Z","SZ112","112","Rumex","Rumex_conglomeratus",5,4
"408","Knepp",2024,"S","Z","SZ122","122","Trifolium","Trifolium_repens",20,1
"409","Knepp",2024,"S","Z","SZ122","122","Agrostis","Agrostis_stolonifera",80,1
"410","Knepp",2024,"S","Z","SZ122","122","Jacobaea","Jacobaea_vulgaris",5,1
"411","Knepp",2024,"S","Z","SZ122","122","Geranium","Geranium_dissectum",5,1
"412","Knepp",2024,"S","Z","SZ122","122","Ranunculus","Ranunculus_repens",10,1
"413","Knepp",2024,"S","Z","SZ122","122","Pulicaria","Pulicaria_dysenterica",5,1
"414","Knepp",2024,"S","Z","SZ122","122","Poa","Poa_trivialis",5,1
"415","Knepp",2024,"S","Z","SZ122","122","Holcus","Holcus_lanatus",5,1
"416","Knepp",2024,"S","Z","SZ122","122","Agrostis","Agrostis_stolonifera",70,2
"417","Knepp",2024,"S","Z","SZ122","122","Trifolium","Trifolium_repens",15,2
"418","Knepp",2024,"S","Z","SZ122","122","Lotus","Lotus_pedunculatus",15,2
"419","Knepp",2024,"S","Z","SZ122","122","Vicia","Vicia_sativa",5,2
"420","Knepp",2024,"S","Z","SZ122","122","Poa","Poa_trivialis",5,2
"421","Knepp",2024,"S","Z","SZ122","122","Holcus","Holcus_lanatus",10,2
"422","Knepp",2024,"S","Z","SZ122","122","Trifolium","Trifolium_repens",50,3
"423","Knepp",2024,"S","Z","SZ122","122","Pulicaria","Pulicaria_dysenterica",15,3
"424","Knepp",2024,"S","Z","SZ122","122","Vicia","Vicia_sativa",1,3
"425","Knepp",2024,"S","Z","SZ122","122","Agrostis","Agrostis_stolonifera",30,3
"426","Knepp",2024,"S","Z","SZ122","122","Prunella","Prunella_vulgaris",5,3
"427","Knepp",2024,"S","Z","SZ122","122","Holcus","Holcus_lanatus",5,3
"428","Knepp",2024,"S","Z","SZ122","122","Trifolium","Trifolium_repens",15,4
"429","Knepp",2024,"S","Z","SZ122","122","Pulicaria","Pulicaria_dysenterica",10,4
"430","Knepp",2024,"S","Z","SZ122","122","Prunus","Prunus_spinosa",5,4
"431","Knepp",2024,"S","Z","SZ122","122","Holcus","Holcus_lanatus",40,4
"432","Knepp",2024,"S","Z","SZ122","122","Poa","Poa_trivialis",30,4
"433","Knepp",2024,"S","Z","SZ122","122","Rumex","Rumex_conglomeratus",5,4
"434","Knepp",2024,"S","X","SX333","333","Agrostis","Agrostis_stolonifera",50,1
"435","Knepp",2024,"S","X","SX333","333","Agrostis","Agrostis_stolonifera",50,2
"436","Knepp",2024,"S","X","SX333","333","Pulicaria","Pulicaria_dysenterica",5,2
"437","Knepp",2024,"S","X","SX333","333","Epilobium","Epilobium_ciliatum",5,2
"438","Knepp",2024,"S","X","SX333","333","Juncus","Juncus_effusus",1,2
"439","Knepp",2024,"S","X","SX333","333","Agrostis","Agrostis_stolonifera",50,3
"440","Knepp",2024,"S","X","SX333","333","Salix","Salix_bebbiana",25,4
"441","Knepp",2024,"S","X","SX333","333","Agrostis","Agrostis_stolonifera",35,4
"442","Knepp",2024,"S","Z","SZ113","113","Rubus","Rubus_fruticosus",20,1
"443","Knepp",2024,"S","Z","SZ113","113","Pulicaria","Pulicaria_dysenterica",60,1
"444","Knepp",2024,"S","Z","SZ113","113","Juncus","Juncus_effusus",1,1
"445","Knepp",2024,"S","Z","SZ113","113","Dactylis","Dactylis_glomerata",20,1
"446","Knepp",2024,"S","Z","SZ113","113","Lotus","Lotus_pedunculatus",10,1
"447","Knepp",2024,"S","Z","SZ113","113","Jacobaea","Jacobaea_vulgaris",5,1
"448","Knepp",2024,"S","Z","SZ113","113","Epilobium","Epilobium_ciliatum",1,1
"449","Knepp",2024,"S","Z","SZ113","113","Prunella","Prunella_vulgaris",1,1
"450","Knepp",2024,"S","Z","SZ113","113","Poa","Poa_trivialis",5,1
"451","Knepp",2024,"S","Z","SZ113","113","Agrostis","Agrostis_stolonifera",10,1
"452","Knepp",2024,"S","Z","SZ113","113","Rubus","Rubus_fruticosus",50,2
"453","Knepp",2024,"S","Z","SZ113","113","Pulicaria","Pulicaria_dysenterica",20,2
"454","Knepp",2024,"S","Z","SZ113","113","Lotus","Lotus_pedunculatus",10,2
"455","Knepp",2024,"S","Z","SZ113","113","Epilobium","Epilobium_ciliatum",10,2
"456","Knepp",2024,"S","Z","SZ113","113","Rumex","Rumex_conglomeratus",5,2
"457","Knepp",2024,"S","Z","SZ113","113","Dactylis","Dactylis_glomerata",15,2
"458","Knepp",2024,"S","Z","SZ113","113","Vicia","Vicia_sativa",1,2
"459","Knepp",2024,"S","Z","SZ113","113","Rumex","Rumex_conglomeratus",5,3
"460","Knepp",2024,"S","Z","SZ113","113","Quercus","Quercus_robur",10,3
"461","Knepp",2024,"S","Z","SZ113","113","Pulicaria","Pulicaria_dysenterica",70,3
"462","Knepp",2024,"S","Z","SZ113","113","Holcus","Holcus_lanatus",20,3
"463","Knepp",2024,"S","Z","SZ113","113","Geranium","Geranium_dissectum",1,3
"464","Knepp",2024,"S","Z","SZ113","113","Lotus","Lotus_pedunculatus",10,3
"465","Knepp",2024,"S","Z","SZ113","113","Jacobaea","Jacobaea_vulgaris",5,3
"466","Knepp",2024,"S","Z","SZ113","113","Rosa","Rosa_canina",10,3
"467","Knepp",2024,"S","Z","SZ113","113","Poa","Poa_trivialis",5,3
"468","Knepp",2024,"S","Z","SZ113","113","Pulicaria","Pulicaria_dysenterica",25,4
"469","Knepp",2024,"S","Z","SZ113","113","Holcus","Holcus_lanatus",20,4
"470","Knepp",2024,"S","Z","SZ113","113","Quercus","Quercus_robur",10,4
"471","Knepp",2024,"S","Z","SZ113","113","Jacobaea","Jacobaea_vulgaris",5,4
"472","Knepp",2024,"S","Z","SZ113","113","Rumex","Rumex_conglomeratus",5,4
"473","Knepp",2024,"S","Z","SZ113","113","Lotus","Lotus_pedunculatus",5,4
"474","Knepp",2024,"S","Z","SZ113","113","Rosa","Rosa_multiflora",5,4
"475","Knepp",2024,"S","Z","SZ113","113","Rubus","Rubus_fruticosus",25,4
"476","Knepp",2024,"S","Z","SZ113","113","Epilobium","Epilobium_ciliatum",1,4
"477","Knepp",2024,"S","Z","SZ113","113","Rosa","Rosa_canina",5,4
"478","Knepp",2024,"S","Z","SZ133","133","Brachypodium","Brachypodium_sylvaticum",70,1
"479","Knepp",2024,"S","Z","SZ133","133","Rubus","Rubus_caesius",20,1
"480","Knepp",2024,"S","Z","SZ133","133","Glechoma","Glechoma_hederacea",20,1
"481","Knepp",2024,"S","Z","SZ133","133","Veronica","Veronica_chamaedrys",20,1
"482","Knepp",2024,"S","Z","SZ133","133","Galium","Galium_palustre",5,1
"483","Knepp",2024,"S","Z","SZ133","133","Brachypodium","Brachypodium_sylvaticum",80,2
"484","Knepp",2024,"S","Z","SZ133","133","Hedera","Hedera_helix",50,2
"485","Knepp",2024,"S","Z","SZ133","133","Veronica","Veronica_chamaedrys",10,2
"486","Knepp",2024,"S","Z","SZ133","133","Rumex","Rumex_conglomeratus",5,2
"487","Knepp",2024,"S","Z","SZ133","133","Alliaria","Alliaria_petiolata",15,2
"488","Knepp",2024,"S","Z","SZ133","133","Stachys","Stachys_sylvatica",10,2
"489","Knepp",2024,"S","Z","SZ133","133","Epilobium","Epilobium_parviflorum",5,2
"490","Knepp",2024,"S","Z","SZ133","133","Argyroxiphium","Argyroxiphium_grayanum",5,2
"491","Knepp",2024,"S","Z","SZ133","133","Hedera","Hedera_helix",1,2
"492","Knepp",2024,"S","Z","SZ133","133","Galium","Galium_palustre",1,2
"493","Knepp",2024,"S","Z","SZ133","133","Rumex","Rumex_obtusifolius",10,3
"494","Knepp",2024,"S","Z","SZ133","133","Stellaria","Stellaria_media",5,3
"495","Knepp",2024,"S","Z","SZ133","133","Glechoma","Glechoma_hederacea",5,3
"496","Knepp",2024,"S","Z","SZ133","133","Prunus","Prunus_spinosa",5,3
"497","Knepp",2024,"S","Z","SZ133","133","Veronica","Veronica_chamaedrys",10,3
"498","Knepp",2024,"S","Z","SZ133","133","Rumex","Rumex_sanguineus",5,3
"499","Knepp",2024,"S","Z","SZ133","133","Brachypodium","Brachypodium_sylvaticum",60,3
"500","Knepp",2024,"S","Z","SZ133","133","Rumex","Rumex_acetosa",5,4
"501","Knepp",2024,"S","Z","SZ133","133","Alliaria","Alliaria_petiolata",20,4
"502","Knepp",2024,"S","Z","SZ133","133","Carex","Carex_distans",5,4
"503","Knepp",2024,"S","Z","SZ133","133","Veronica","Veronica_chamaedrys",10,4
"504","Knepp",2024,"S","Z","SZ133","133","Brachypodium","Brachypodium_sylvaticum",70,4
"505","Knepp",2024,"S","Z","SZ133","133","Glechoma","Glechoma_hederacea",10,4
"506","Knepp",2024,"S","Z","SZ133","133","Moehringia","Moehringia_trinervia",0.1,4
"507","Knepp",2024,"S","Z","SZ333","333","Pulicaria","Pulicaria_dysenterica",50,1
"508","Knepp",2024,"S","Z","SZ333","333","Holcus","Holcus_lanatus",10,1
"509","Knepp",2024,"S","Z","SZ333","333","Poa","Poa_trivialis",10,1
"510","Knepp",2024,"S","Z","SZ333","333","Dactylis","Dactylis_glomerata",5,1
"511","Knepp",2024,"S","Z","SZ333","333","Agrostis","Agrostis_stolonifera",20,1
"512","Knepp",2024,"S","Z","SZ333","333","Ranunculus","Ranunculus_repens",1,1
"513","Knepp",2024,"S","Z","SZ333","333","Bromus","Bromus_hordeaceus",1,1
"514","Knepp",2024,"S","Z","SZ333","333","Pulicaria","Pulicaria_dysenterica",50,2
"515","Knepp",2024,"S","Z","SZ333","333","Holcus","Holcus_lanatus",10,2
"516","Knepp",2024,"S","Z","SZ333","333","Dactylis","Dactylis_glomerata",5,2
"517","Knepp",2024,"S","Z","SZ333","333","Poa","Poa_trivialis",10,2
"518","Knepp",2024,"S","Z","SZ333","333","Bromus","Bromus_hordeaceus",5,2
"519","Knepp",2024,"S","Z","SZ333","333","Jacobaea","Jacobaea_vulgaris",5,2
"520","Knepp",2024,"S","Z","SZ333","333","Agrostis","Agrostis_stolonifera",15,2
"521","Knepp",2024,"S","Z","SZ333","333","Pulicaria","Pulicaria_dysenterica",50,3
"522","Knepp",2024,"S","Z","SZ333","333","Holcus","Holcus_lanatus",30,3
"523","Knepp",2024,"S","Z","SZ333","333","Dactylis","Dactylis_glomerata",5,3
"524","Knepp",2024,"S","Z","SZ333","333","Poa","Poa_trivialis",10,3
"525","Knepp",2024,"S","Z","SZ333","333","Agrostis","Agrostis_stolonifera",5,3
"526","Knepp",2024,"S","Z","SZ333","333","Pulicaria","Pulicaria_dysenterica",25,4
"527","Knepp",2024,"S","Z","SZ333","333","Agrostis","Agrostis_stolonifera",10,4
"528","Knepp",2024,"S","Z","SZ333","333","Poa","Poa_trivialis",20,4
"529","Knepp",2024,"S","Z","SZ333","333","Holcus","Holcus_lanatus",15,4
"530","Knepp",2024,"S","Z","SZ322","322","Pulicaria","Pulicaria_dysenterica",15,1
"531","Knepp",2024,"S","Z","SZ322","322","Trifolium","Trifolium_repens",30,1
"532","Knepp",2024,"S","Z","SZ322","322","Potentilla","Potentilla_reptans",15,1
"533","Knepp",2024,"S","Z","SZ322","322","Ranunculus","Ranunculus_repens",10,1
"534","Knepp",2024,"S","Z","SZ322","322","Lotus","Lotus_pedunculatus",5,1
"535","Knepp",2024,"S","Z","SZ322","322","Poa","Poa_trivialis",5,1
"536","Knepp",2024,"S","Z","SZ322","322","Bromus","Bromus_hordeaceus",15,1
"537","Knepp",2024,"S","Z","SZ322","322","Festuca","Festuca_rubra",5,1
"538","Knepp",2024,"S","Z","SZ322","322","Agrostis","Agrostis_stolonifera",5,1
"539","Knepp",2024,"S","Z","SZ322","322","Carex","Carex_hirta",10,1
"540","Knepp",2024,"S","Z","SZ322","322","Carex","Carex_hirta",15,2
"541","Knepp",2024,"S","Z","SZ322","322","Pulicaria","Pulicaria_dysenterica",15,2
"542","Knepp",2024,"S","Z","SZ322","322","Potentilla","Potentilla_reptans",15,2
"543","Knepp",2024,"S","Z","SZ322","322","Bromus","Bromus_hordeaceus",10,2
"544","Knepp",2024,"S","Z","SZ322","322","Trifolium","Trifolium_repens",10,2
"545","Knepp",2024,"S","Z","SZ322","322","Lotus","Lotus_pedunculatus",5,2
"546","Knepp",2024,"S","Z","SZ322","322","Poa","Poa_trivialis",5,2
"547","Knepp",2024,"S","Z","SZ322","322","Rumex","Rumex_obtusifolius",5,2
"548","Knepp",2024,"S","Z","SZ322","322","Agrostis","Agrostis_stolonifera",15,2
"549","Knepp",2024,"S","Z","SZ322","322","Taraxacum","Taraxacum_officinale",5,2
"550","Knepp",2024,"S","Z","SZ322","322","Ajuga","Ajuga_reptans",1,3
"551","Knepp",2024,"S","Z","SZ322","322","Potentilla","Potentilla_reptans",15,3
"552","Knepp",2024,"S","Z","SZ322","322","Trifolium","Trifolium_repens",15,3
"553","Knepp",2024,"S","Z","SZ322","322","Lotus","Lotus_pedunculatus",10,3
"554","Knepp",2024,"S","Z","SZ322","322","Pulicaria","Pulicaria_dysenterica",15,3
"555","Knepp",2024,"S","Z","SZ322","322","Bromus","Bromus_hordeaceus",15,3
"556","Knepp",2024,"S","Z","SZ322","322","Carex","Carex_hirta",5,3
"557","Knepp",2024,"S","Z","SZ322","322","Poa","Poa_trivialis",5,3
"558","Knepp",2024,"S","Z","SZ322","322","Alopecurus","Alopecurus_pratensis",5,3
"559","Knepp",2024,"S","Z","SZ322","322","Agrostis","Agrostis_stolonifera",15,3
"560","Knepp",2024,"S","Z","SZ322","322","Galium","Galium_palustre",1,4
"561","Knepp",2024,"S","Z","SZ322","322","Lotus","Lotus_pedunculatus",5,4
"562","Knepp",2024,"S","Z","SZ322","322","Quercus","Quercus_robur",5,4
"563","Knepp",2024,"S","Z","SZ322","322","Geranium","Geranium_dissectum",5,4
"564","Knepp",2024,"S","Z","SZ322","322","Potentilla","Potentilla_reptans",25,4
"565","Knepp",2024,"S","Z","SZ322","322","Rumex","Rumex_crispus",10,4
"566","Knepp",2024,"S","Z","SZ322","322","Taraxacum","Taraxacum_officinale",10,4
"567","Knepp",2024,"S","Z","SZ322","322","Epilobium","Epilobium_ciliatum",1,4
"568","Knepp",2024,"S","Z","SZ322","322","Potentilla","Potentilla_sterilis",1,4
"569","Knepp",2024,"S","Z","SZ322","322","Odontites","Odontites_vernus",1,4
"570","Knepp",2024,"S","Z","SZ322","322","Pulicaria","Pulicaria_dysenterica",20,4
"571","Knepp",2024,"S","Z","SZ322","322","Jacobaea","Jacobaea_erucifolia",1,4
"572","Knepp",2024,"S","Z","SZ322","322","Alopecurus","Alopecurus_pratensis",5,4
"573","Knepp",2024,"S","Z","SZ322","322","Holcus","Holcus_lanatus",5,4
"574","Knepp",2024,"S","Z","SZ322","322","Agrostis","Agrostis_stolonifera",10,4
"575","Knepp",2024,"S","Z","SZ322","322","Bromus","Bromus_hordeaceus",10,4
"576","Knepp",2024,"S","Z","SZ322","322","Poa","Poa_trivialis",5,4
"577","Knepp",2024,"S","Z","SZ312","312","Callitriche","Callitriche_stagnalis",1,1
"578","Knepp",2024,"S","Z","SZ312","312","Poa","Poa_trivialis",10,1
"579","Knepp",2024,"S","Z","SZ312","312","Alopecurus","Alopecurus_pratensis",1,1
"580","Knepp",2024,"S","Z","SZ312","312","Agrostis","Agrostis_stolonifera",80,1
"581","Knepp",2024,"S","Z","SZ312","312","Alopecurus","Alopecurus_pratensis",15,2
"582","Knepp",2024,"S","Z","SZ312","312","Poa","Poa_trivialis",10,2
"583","Knepp",2024,"S","Z","SZ312","312","Elymus","Elymus_repens",5,2
"584","Knepp",2024,"S","Z","SZ312","312","Festuca","Festuca_rubra",5,2
"585","Knepp",2024,"S","Z","SZ312","312","Agrostis","Agrostis_stolonifera",60,2
"586","Knepp",2024,"S","Z","SZ312","312","Ranunculus","Ranunculus_repens",10,3
"587","Knepp",2024,"S","Z","SZ312","312","Poa","Poa_trivialis",40,3
"588","Knepp",2024,"S","Z","SZ312","312","Agrostis","Agrostis_stolonifera",40,3
"589","Knepp",2024,"S","Z","SZ312","312","Dactylis","Dactylis_glomerata",5,3
"590","Knepp",2024,"S","Z","SZ312","312","Alopecurus","Alopecurus_pratensis",10,4
"591","Knepp",2024,"S","Z","SZ312","312","Lolium","Lolium_perenne",10,4
"592","Knepp",2024,"S","Z","SZ312","312","Poa","Poa_trivialis",40,4
